"","genes","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"2877","GASAL1",1.95929988025685e-80,0.470860255813735,0.507,0.167,3.53692814383967e-76,"SNU719","GASAL1","growth arrest associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:53461]"
"2878","HPS1",2.56464972575443e-80,0.440714351747836,0.732,0.442,4.6297056849319e-76,"SNU719","HPS1","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]"
"2879","SYTL1",5.52713876993441e-80,0.427243389802153,0.822,0.569,9.97759090748559e-76,"SNU719","SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]"
"2880","AKR7A2",6.14075685270283e-80,0.39037543470555,0.971,0.895,1.10852942704991e-75,"SNU719","AKR7A2","aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]"
"2881","SMIM2-AS1",7.87727117911606e-80,0.437372091137534,0.435,0.101,1.42200499325403e-75,"SNU719","SMIM2-AS1","SMIM2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42674]"
"2882","NCR3LG1",1.07017922839976e-79,0.37166467377925,0.38,0.056,1.93188754310725e-75,"SNU719","NCR3LG1","natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]"
"2883","LINC00992",1.36099236135701e-79,0.334575816673255,0.315,0.011,2.45686341072168e-75,"SNU719","LINC00992","long intergenic non-protein coding RNA 992 [Source:HGNC Symbol;Acc:HGNC:48943]"
"2884","STK40",1.41599748069351e-79,0.452805074471019,0.624,0.301,2.55615865214792e-75,"SNU719","STK40","serine/threonine kinase 40 [Source:HGNC Symbol;Acc:HGNC:21373]"
"2885","LEPROTL1",1.80252982964468e-79,0.442232657627875,0.735,0.449,3.25392684847458e-75,"SNU719","LEPROTL1","leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555]"
"2886","SNRPB2",1.86933597766762e-79,0.397468854573178,0.989,0.951,3.3745253068856e-75,"SNU719","SNRPB2","small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]"
"2887","MINPP1",2.32674493504163e-79,0.313091787977149,0.294,0,4.20023995673714e-75,"SNU719","MINPP1","multiple inositol-polyphosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:7102]"
"2888","PITPNC1",2.55177234027216e-79,0.422050420807398,0.588,0.249,4.6064594286593e-75,"SNU719","PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]"
"2889","SPATA33",3.25023819219181e-79,0.456778337433435,0.829,0.576,5.86732998454465e-75,"SNU719","SPATA33","spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]"
"2890","SMIM6",3.37046699535873e-79,0.424357762721689,0.424,0.089,6.08436702002159e-75,"SNU719","SMIM6","small integral membrane protein 6 [Source:HGNC Symbol;Acc:HGNC:40032]"
"2891","RFC3",3.56548571128809e-79,0.571379168521769,0.584,0.267,6.43641480601726e-75,"SNU719","RFC3","replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]"
"2892","CHCHD3",8.67762231866711e-79,0.39985880741221,0.95,0.82,1.56648438096579e-74,"SNU719","CHCHD3","coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]"
"2893","PREB",9.53684403370552e-79,0.465184342809787,0.736,0.458,1.72159108496452e-74,"SNU719","PREB","prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]"
"2894","NT5C3A",1.05537161367866e-78,0.404919845168058,0.949,0.813,1.90515683701271e-74,"SNU719","NT5C3A","5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]"
"2895","ZNF529-AS1",1.08496796729313e-78,0.358459373826533,0.373,0.052,1.95858417455757e-74,"SNU719","ZNF529-AS1","ZNF529 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51275]"
"2896","THUMPD2",1.20650428072418e-78,0.452795745331755,0.759,0.474,2.17798152756328e-74,"SNU719","THUMPD2","THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]"
"2897","KCNAB2",1.21784356936964e-78,0.363646303057446,0.367,0.048,2.19845121142607e-74,"SNU719","KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]"
"2898","CLPP",1.69271976426874e-78,0.384138254875154,0.934,0.814,3.05569771845793e-74,"SNU719","CLPP","caseinolytic mitochondrial matrix peptidase proteolytic subunit [Source:HGNC Symbol;Acc:HGNC:2084]"
"2899","CCDC50",1.74802938440957e-78,0.448854380651808,0.84,0.609,3.15554264473615e-74,"SNU719","CCDC50","coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]"
"2900","ZP3",1.82513538325659e-78,0.325715464420678,0.299,0.004,3.29473439385479e-74,"SNU719","ZP3","zona pellucida glycoprotein 3 [Source:HGNC Symbol;Acc:HGNC:13189]"
"2901","MPHOSPH10",1.85276449158447e-78,0.434800957363089,0.901,0.739,3.34461046020829e-74,"SNU719","MPHOSPH10","M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]"
"2902","NT5C",2.37063479319699e-78,0.386808772085913,0.96,0.83,4.27946992867921e-74,"SNU719","NT5C","5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]"
"2903","TSPO",3.83755107815323e-78,0.281732203645546,1,1,6.92754720628221e-74,"SNU719","TSPO","translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]"
"2904","NDUFB6",5.38228303819229e-78,0.386789118644445,0.973,0.896,9.71609734054472e-74,"SNU719","NDUFB6","NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]"
"2905","CLDN2",5.49425118813039e-78,0.528604314946113,0.636,0.281,9.91822224481298e-74,"SNU719","CLDN2","claudin 2 [Source:HGNC Symbol;Acc:HGNC:2041]"
"2906","SEPT9",8.46559671078292e-78,0.422550440099322,0.876,0.693,1.52820951823053e-73,"SNU719","SEPT9",NA
"2907","SERPINB8",1.0073483162689e-77,0.367844986312839,0.346,0.034,1.81846518052862e-73,"SNU719","SERPINB8","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]"
"2908","CDC42EP3",1.41038580548905e-77,0.418121150463123,0.654,0.292,2.54602845606883e-73,"SNU719","CDC42EP3","CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]"
"2909","CIAPIN1",1.42148521787885e-77,0.453552298316448,0.661,0.355,2.56606511531489e-73,"SNU719","CIAPIN1","cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]"
"2910","VKORC1",2.47081435532628e-77,0.392627276966377,0.937,0.8,4.460314074235e-73,"SNU719","VKORC1","vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]"
"2911","ZNF219",3.08805392122266e-77,0.411496017854145,0.606,0.268,5.57455493859115e-73,"SNU719","ZNF219","zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]"
"2912","MKI67",3.61436200036799e-77,0.716567173651974,0.68,0.324,6.52464628306429e-73,"SNU719","MKI67","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]"
"2913","PIGF",5.10185693623847e-77,0.42417427470083,0.803,0.559,9.20987214129768e-73,"SNU719","PIGF","phosphatidylinositol glycan anchor biosynthesis class F [Source:HGNC Symbol;Acc:HGNC:8962]"
"2914","KIF9",8.89770575217997e-77,0.406678406660402,0.871,0.66,1.60621384238353e-72,"SNU719","KIF9","kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]"
"2915","E2F6",1.20161174942604e-76,0.438117298172673,0.636,0.318,2.16914953006389e-72,"SNU719","E2F6","E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]"
"2916","PPT1",1.65503025191292e-76,0.389196458834232,0.936,0.788,2.9876606107532e-72,"SNU719","PPT1","palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]"
"2917","DUT",1.79970103872251e-76,0.348209803761333,0.982,0.917,3.24882031510187e-72,"SNU719","DUT","deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]"
"2918","ZNF267",1.98296568351919e-76,0.40121178430446,0.533,0.193,3.57964965188884e-72,"SNU719","ZNF267","zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]"
"2919","ABCF2.1",2.99478773295121e-76,0.428687836793459,0.623,0.304,5.40619081552352e-72,"SNU719","ABCF2.1",NA
"2920","FAM104A",5.09863162308342e-76,0.421278236761719,0.751,0.488,9.2040498059902e-72,"SNU719","FAM104A","family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]"
"2921","ZNF593",6.04093502427533e-76,0.333437406928221,0.994,0.963,1.09050959058218e-71,"SNU719","ZNF593","zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]"
"2922","ABAT",1.310507904462e-75,0.404106291183417,0.403,0.082,2.3657288691348e-71,"SNU719","ABAT","4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]"
"2923","PRDX1",1.8212480271812e-75,0.44194055878464,0.999,1,3.2877169386675e-71,"SNU719","PRDX1","peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]"
"2924","MARCKSL1",2.27073134751429e-75,0.258991296370255,1,0.999,4.0991242285328e-71,"SNU719","MARCKSL1","MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]"
"2925","EFHC1",2.81799947794857e-75,0.409399840545623,0.468,0.138,5.08705265759276e-71,"SNU719","EFHC1","EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]"
"2926","RPS6KA1",3.17650270482921e-75,0.434494172358346,0.629,0.311,5.73422268275769e-71,"SNU719","RPS6KA1","ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]"
"2927","EXOSC8",3.2575062021556e-75,0.505600575506662,0.792,0.563,5.88045019613129e-71,"SNU719","EXOSC8","exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]"
"2928","ECH1",4.46172082901676e-75,0.447554861362942,0.953,0.831,8.05429844054106e-71,"SNU719","ECH1","enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]"
"2929","SH3BP1",6.81235482077623e-75,0.388744499886431,0.521,0.183,1.22976629224652e-70,"SNU719","SH3BP1","SH3 domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]"
"2930","GOLGA7B",8.11537519317313e-75,0.317665006976194,0.295,0.008,1.46498752987161e-70,"SNU719","GOLGA7B","golgin A7 family member B [Source:HGNC Symbol;Acc:HGNC:31668]"
"2931","ZC3H13",9.00856676849081e-75,0.416605077421438,0.845,0.614,1.62622647304796e-70,"SNU719","ZC3H13","zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]"
"2932","CCT3",9.59030249524766e-75,0.340792959086622,0.992,0.975,1.73124140644211e-70,"SNU719","CCT3","chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]"
"2933","MESD",1.20640174453215e-74,0.404084227660069,0.921,0.757,2.17779642922943e-70,"SNU719","MESD","mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520]"
"2934","DTYMK",1.72805762448159e-74,0.482283338084891,0.891,0.679,3.11948962371416e-70,"SNU719","DTYMK","deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061]"
"2935","GLS2",2.33850516524327e-74,0.374084604001917,0.431,0.107,4.22146952429716e-70,"SNU719","GLS2","glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]"
"2936","AC009403.1",3.46385547451654e-74,0.413081780078117,0.624,0.301,6.25295190259726e-70,"SNU719","AC009403.1","novel transcript, antisense to RBM33"
"2937","RBM42",3.76615619946026e-74,0.462838066317581,0.809,0.581,6.79866517126566e-70,"SNU719","RBM42","RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]"
"2938","C1orf21",5.75724873213786e-74,0.453830770000134,0.784,0.504,1.03929854112553e-69,"SNU719","C1orf21","chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]"
"2939","ZNF568",5.97002452198266e-74,0.29667512689114,0.277,0,1.07770882670831e-69,"SNU719","ZNF568","zinc finger protein 568 [Source:HGNC Symbol;Acc:HGNC:25392]"
"2940","SNRPD3",1.06186336599185e-73,0.396292933765677,0.975,0.901,1.91687574828848e-69,"SNU719","SNRPD3","small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]"
"2941","H1F0",1.32451280306872e-73,0.378854184607946,1,0.982,2.39101051209966e-69,"SNU719","H1F0","H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]"
"2942","MCFD2",1.37501892065471e-73,0.384850909162221,0.957,0.866,2.48218415556589e-69,"SNU719","MCFD2","multiple coagulation factor deficiency 2 [Source:HGNC Symbol;Acc:HGNC:18451]"
"2943","RRM2",1.42858690080155e-73,0.634214210666712,0.639,0.286,2.57888507332696e-69,"SNU719","RRM2","ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]"
"2944","MBOAT7",1.66755928357687e-73,0.419054473115071,0.768,0.502,3.01027801871297e-69,"SNU719","MBOAT7","membrane bound O-acyltransferase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:15505]"
"2945","IFT88",1.82426773684214e-73,0.387160918611548,0.481,0.153,3.29316811854742e-69,"SNU719","IFT88","intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]"
"2946","AL117382.1",2.54022774775435e-73,0.341155024634599,0.329,0.033,4.58561913024615e-69,"SNU719","AL117382.1","novel transcript, antisense to R3HDML"
"2947","NOP56",2.58087688306398e-73,0.372552924858265,0.982,0.963,4.65899894930709e-69,"SNU719","NOP56","NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]"
"2948","NUTF2",3.3161076663222e-73,0.31638481401938,0.995,0.963,5.98623755924484e-69,"SNU719","NUTF2","nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]"
"2949","MYO5B",4.08952262999994e-73,0.406604754155312,0.679,0.365,7.38240625167589e-69,"SNU719","MYO5B","myosin VB [Source:HGNC Symbol;Acc:HGNC:7603]"
"2950","ARHGEF5",1.27706959788013e-72,0.418700208968056,0.537,0.208,2.30536603809321e-68,"SNU719","ARHGEF5","Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]"
"2951","POR",1.99157723639176e-72,0.430587504158334,0.798,0.526,3.5951952271344e-68,"SNU719","POR","cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208]"
"2952","CENPH",2.45375315304436e-72,0.430410199583461,0.792,0.519,4.42951519187568e-68,"SNU719","CENPH","centromere protein H [Source:HGNC Symbol;Acc:HGNC:17268]"
"2953","MRPL10",2.53395156408676e-72,0.430737623185735,0.718,0.454,4.57428936348942e-68,"SNU719","MRPL10","mitochondrial ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:14055]"
"2954","CCT4",2.56423020044649e-72,0.360768226840725,0.99,0.967,4.628948357846e-68,"SNU719","CCT4","chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]"
"2955","LYPLA1",2.96499746930271e-72,0.304549576398558,0.992,0.963,5.35241343158525e-68,"SNU719","LYPLA1","lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]"
"2956","PPP1R18",3.03372296093772e-72,0.371824050628657,0.429,0.109,5.47647668908477e-68,"SNU719","PPP1R18","protein phosphatase 1 regulatory subunit 18 [Source:HGNC Symbol;Acc:HGNC:29413]"
"2957","AP3S1",4.59292135371841e-72,0.322129263315963,0.983,0.937,8.29114162773248e-68,"SNU719","AP3S1","adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]"
"2958","KHDRBS1",6.07600454075721e-72,0.306624084355676,0.997,0.989,1.09684033969749e-67,"SNU719","KHDRBS1","KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]"
"2959","ZNF793-AS1",6.8000856236521e-72,0.299481927423994,0.271,0,1.22755145678168e-67,"SNU719","ZNF793-AS1","ZNF793 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51303]"
"2960","ATP5PO",8.72747298392503e-72,0.28071290585153,1,0.996,1.57548342305815e-67,"SNU719","ATP5PO","ATP synthase peripheral stalk subunit OSCP [Source:HGNC Symbol;Acc:HGNC:850]"
"2961","TSEN54",1.20312800118294e-71,0.426762357821391,0.717,0.445,2.17188666773545e-67,"SNU719","TSEN54","tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]"
"2962","NEK3",1.24535434138642e-71,0.418072724962739,0.502,0.183,2.24811365707076e-67,"SNU719","NEK3","NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]"
"2963","SLC14A1",1.3889343470007e-71,0.682799712034521,0.271,0,2.50730428320566e-67,"SNU719","SLC14A1","solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]"
"2964","CTPS1",1.72115421862965e-71,0.411334792697071,0.566,0.235,3.10702759547024e-67,"SNU719","CTPS1","CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
"2965","GLCE",1.88730408211602e-71,0.424635849716251,0.614,0.3,3.40696132903585e-67,"SNU719","GLCE","glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]"
"2966","EIF6",1.94600041287717e-71,0.401223197145225,0.991,0.94,3.51291994532586e-67,"SNU719","EIF6","eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]"
"2967","PSMA1",2.29409576491083e-71,0.346732634443767,0.987,0.959,4.14130167481702e-67,"SNU719","PSMA1","proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]"
"2968","TMEM248",2.42630301857135e-71,0.358395200003014,0.945,0.843,4.37996220912501e-67,"SNU719","TMEM248","transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476]"
"2969","MRPL9",2.51410954177e-71,0.389837596883528,0.861,0.679,4.5384705448032e-67,"SNU719","MRPL9","mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]"
"2970","RHOU",2.73887308756388e-71,0.43871246660739,0.615,0.303,4.94421369767032e-67,"SNU719","RHOU","ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]"
"2971","TRAPPC3",3.70223127805617e-71,0.365939850315976,0.938,0.831,6.68326790314699e-67,"SNU719","TRAPPC3","trafficking protein particle complex 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"2972","BBS7",4.01825581948135e-71,0.390719210400957,0.534,0.214,7.25375540532773e-67,"SNU719","BBS7","Bardet-Biedl syndrome 7 [Source:HGNC Symbol;Acc:HGNC:18758]"
"2973","ACTA2",4.36986690766383e-71,0.300104592450338,0.268,0,7.88848374171475e-67,"SNU719","ACTA2","actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]"
"2974","EIF2B2",5.62420587292803e-71,0.408714779944493,0.649,0.344,1.01528164418097e-66,"SNU719","EIF2B2","eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]"
"2975","ASS1",7.03042563668978e-71,0.342806526192472,0.279,0.006,1.26913243593524e-66,"SNU719","ASS1","argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]"
"2976","PTCD3",7.80194728114413e-71,0.406176901059596,0.879,0.713,1.40840752319214e-66,"SNU719","PTCD3","pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717]"
"2977","CTNNBL1",8.43769098132337e-71,0.422910209261156,0.746,0.495,1.52317197594849e-66,"SNU719","CTNNBL1","catenin beta like 1 [Source:HGNC Symbol;Acc:HGNC:15879]"
"2978","SDF4",1.14864777261137e-70,0.329977099174261,0.98,0.922,2.07353895911805e-66,"SNU719","SDF4","stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188]"
"2979","MTCH2",1.1539796273619e-70,0.340033016974058,0.984,0.927,2.0831640233137e-66,"SNU719","MTCH2","mitochondrial carrier 2 [Source:HGNC Symbol;Acc:HGNC:17587]"
"2980","PSMD12",1.75280501526905e-70,0.425615918374306,0.801,0.56,3.16416361356369e-66,"SNU719","PSMD12","proteasome 26S subunit, non-ATPase 12 [Source:HGNC Symbol;Acc:HGNC:9557]"
"2981","LSM3",2.14944366436475e-70,0.309048845434019,0.998,0.994,3.88017570291125e-66,"SNU719","LSM3","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17874]"
"2982","CCZ1B",2.1952717279562e-70,0.411108424299145,0.692,0.404,3.96290452330653e-66,"SNU719","CCZ1B","CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]"
"2983","FRG1",2.21644764533767e-70,0.408307179554101,0.839,0.612,4.00113128936356e-66,"SNU719","FRG1","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]"
"2984","EVPL",3.29592684801484e-70,0.409267970903217,0.486,0.172,5.94980714603639e-66,"SNU719","EVPL","envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]"
"2985","LMAN2",3.30835280626743e-70,0.316445904018556,0.991,0.947,5.97223848587397e-66,"SNU719","LMAN2","lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]"
"2986","PFDN1",3.55177611389866e-70,0.37059603629084,0.94,0.822,6.41166624080986e-66,"SNU719","PFDN1","prefoldin subunit 1 [Source:HGNC Symbol;Acc:HGNC:8866]"
"2987","CCDC198",3.69885176429565e-70,0.337372191684204,0.266,0,6.67716720490651e-66,"SNU719","CCDC198","coiled-coil domain containing 198 [Source:HGNC Symbol;Acc:HGNC:20189]"
"2988","ERO1A",4.09634576605815e-70,0.349118863631275,0.943,0.827,7.39472337688818e-66,"SNU719","ERO1A","endoplasmic reticulum oxidoreductase 1 alpha [Source:HGNC Symbol;Acc:HGNC:13280]"
"2989","MANSC1",7.04034609376618e-70,0.39747589737036,0.711,0.432,1.27092327684667e-65,"SNU719","MANSC1","MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]"
"2990","HNRNPD",1.20322000856566e-69,0.376799703702234,0.991,0.973,2.17205275946273e-65,"SNU719","HNRNPD","heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]"
"2991","DDX5",1.72828369976757e-69,0.280226419335583,1,0.996,3.11989773482042e-65,"SNU719","DDX5","DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]"
"2992","SUPT16H",1.75234012954223e-69,0.384737618046604,0.965,0.91,3.16332440184963e-65,"SNU719","SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]"
"2993","C7orf50",1.89550602629364e-69,0.350844714891688,0.98,0.923,3.42176747866527e-65,"SNU719","C7orf50","chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]"
"2994","SIRT6",2.09817805654045e-69,0.393384183936703,0.567,0.262,3.78763102766682e-65,"SNU719","SIRT6","sirtuin 6 [Source:HGNC Symbol;Acc:HGNC:14934]"
"2995","SF3A3",2.14435694053691e-69,0.434083323523116,0.708,0.424,3.87099314905724e-65,"SNU719","SF3A3","splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]"
"2996","PSMG4",2.4626092871441e-69,0.365330718877357,0.938,0.823,4.44550228515252e-65,"SNU719","PSMG4","proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]"
"2997","TRA2A",2.63969089841073e-69,0.411791509097751,0.846,0.619,4.76517000981106e-65,"SNU719","TRA2A","transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]"
